episode,reward,waiting,queue,arrived,loss,pg_loss,val_loss,entropy,entropy_coef,phase_counts,phases_used,dominant_phase,dominant_pct
383,7882.460249999998,592.3127777777778,13.978055555555555,1635.0,474.1917055130005,-0.018501112260855733,949.3198726654052,3.5794693410396574,0.12563999999999997,"{""0"": 35, ""7"": 38, ""6"": 30, ""3"": 21, ""1"": 47, ""5"": 22, ""2"": 23, ""4"": 34}",8,1,18.8
384,8072.813249999999,614.0522222222222,14.791666666666666,1675.0,549.0984083175659,-0.011545069236308336,1099.1107452392578,3.573128914833069,0.12465999999999999,"{""0"": 47, ""6"": 31, ""4"": 26, ""1"": 38, ""7"": 25, ""2"": 26, ""3"": 35, ""5"": 28}",8,0,18.4
385,8330.96443749999,613.4469444444444,15.073888888888888,1726.0,518.6649223327637,-0.0014543717494234442,1038.2224555969237,3.596751922369003,0.12368000000000001,"{""0"": 35, ""2"": 27, ""4"": 35, ""1"": 42, ""3"": 35, ""5"": 26, ""7"": 15, ""6"": 29}",8,1,17.2
386,8074.07693749999,431.0441666666667,12.078055555555556,1666.0,393.3941969871521,-0.03322409172542393,787.7339052200317,3.5821603894233705,0.12269999999999998,"{""0"": 50, ""5"": 30, ""2"": 24, ""1"": 53, ""4"": 30, ""6"": 26, ""7"": 25, ""3"": 23}",8,1,20.3
387,8229.216249999981,612.1027777777778,13.860277777777778,1703.0,307.51261167526246,-0.011378564685583115,615.9173007965088,3.5709873855113985,0.12172,"{""0"": 37, ""7"": 23, ""5"": 24, ""6"": 27, ""3"": 23, ""1"": 46, ""2"": 24, ""4"": 29}",8,1,19.7
388,8006.424625000024,962.6711111111111,18.5275,1676.0,384.5144859313965,-0.02342037674970925,769.9391452789307,3.575164979696274,0.12074000000000001,"{""0"": 36, ""5"": 22, ""1"": 40, ""2"": 23, ""3"": 21, ""4"": 32, ""6"": 31, ""7"": 21}",8,1,17.7
389,8422.044625,648.4433333333334,16.14138888888889,1745.0,365.13822135925295,0.011684715701267123,731.1096878051758,3.5763597548007966,0.11975999999999998,"{""0"": 40, ""1"": 43, ""6"": 30, ""4"": 29, ""5"": 19, ""7"": 27, ""3"": 26, ""2"": 26}",8,1,17.9
390,8139.291187499989,623.9808333333333,16.761388888888888,1688.0,402.78852729797364,-0.018434752756729723,806.466961479187,3.5908221006393433,0.11878,"{""0"": 32, ""6"": 31, ""4"": 31, ""7"": 22, ""1"": 38, ""5"": 33, ""3"": 21, ""2"": 26}",8,1,16.2
391,8050.022624999957,623.5522222222222,15.059722222222222,1668.0,397.6923387527466,-0.011410918226465583,796.2446205139161,3.553170084953308,0.11780000000000002,"{""0"": 32, ""6"": 25, ""2"": 26, ""3"": 25, ""7"": 21, ""1"": 38, ""5"": 31, ""4"": 32}",8,1,16.5
392,8416.39425000001,831.5977777777778,18.092777777777776,1754.0,465.48975524902346,-0.012700894055888057,931.8368542671203,3.5608247101306914,0.11681999999999998,"{""0"": 38, ""4"": 35, ""3"": 36, ""1"": 40, ""2"": 20, ""6"": 22, ""7"": 24, ""5"": 28}",8,1,16.5
393,8311.914125,750.0816666666667,16.863333333333333,1728.0,476.7785572052002,0.0004328855313360691,954.382903289795,3.568107271194458,0.11584,"{""0"": 30, ""1"": 41, ""4"": 23, ""6"": 25, ""3"": 27, ""5"": 37, ""2"": 22, ""7"": 26}",8,1,17.7
394,8105.885562500013,589.1058333333333,15.54861111111111,1679.0,417.2676938056946,-0.012643355270847678,835.3774173736572,3.5553899466991425,0.11486000000000002,"{""0"": 40, ""5"": 24, ""3"": 31, ""4"": 23, ""1"": 45, ""6"": 24, ""7"": 27, ""2"": 21}",8,1,19.1
395,8287.21875,579.5277777777778,14.463888888888889,1715.0,385.9806853294373,-0.003755428921431303,772.7871923446655,3.5928313016891478,0.11387999999999998,"{""0"": 39, ""1"": 52, ""7"": 32, ""4"": 25, ""2"": 27, ""5"": 26, ""3"": 29, ""6"": 17}",8,1,21.1
396,8115.810687500018,631.1580555555555,14.887777777777778,1684.0,506.86589908599854,-0.01510930024087429,1014.5762405395508,3.60599165558815,0.1129,"{""0"": 30, ""1"": 42, ""6"": 24, ""2"": 31, ""4"": 28, ""5"": 34, ""3"": 27, ""7"": 25}",8,1,17.4
397,8298.122999999983,630.6755555555555,15.75,1721.0,502.8662947654724,0.028985617263242603,1006.4807525634766,3.6013916373252868,0.11191999999999996,"{""0"": 36, ""3"": 30, ""1"": 44, ""2"": 31, ""5"": 37, ""7"": 20, ""6"": 23, ""4"": 26}",8,1,17.8
398,8290.707124999997,897.7544444444444,18.988055555555555,1731.0,397.6986696243286,0.008493134845048189,796.1764558792114,3.5880253851413726,0.11093999999999998,"{""0"": 33, ""3"": 31, ""1"": 33, ""7"": 31, ""6"": 23, ""5"": 33, ""4"": 35, ""2"": 19}",8,4,14.7
399,7863.604625000006,729.7516666666667,17.922777777777778,1637.0,446.311487865448,-0.004321196675300598,893.4247375488281,3.6064531028270723,0.10996,"{""0"": 34, ""5"": 26, ""1"": 35, ""4"": 26, ""6"": 21, ""7"": 27, ""2"": 29, ""3"": 29}",8,1,15.4
400,8374.994250000012,840.4505555555555,17.69638888888889,1744.0,423.04136390686034,0.0027482038596644996,846.8609188079834,3.5955849289894104,0.10897999999999997,"{""0"": 32, ""5"": 29, ""2"": 23, ""4"": 38, ""6"": 22, ""7"": 23, ""3"": 25, ""1"": 37}",8,4,16.6
401,7903.847562500008,591.0191666666667,14.99638888888889,1638.0,371.4196824073791,-0.012190809636376799,743.6388397216797,3.5884130597114563,0.10799999999999998,"{""0"": 44, ""1"": 40, ""2"": 20, ""7"": 27, ""5"": 21, ""3"": 22, ""4"": 37, ""6"": 26}",8,0,18.6
402,8061.188999999996,738.2183333333334,16.783055555555556,1677.0,500.55199203491213,0.012167895166203379,1001.8523372650146,3.610038846731186,0.10702,"{""0"": 30, ""5"": 25, ""1"": 33, ""4"": 34, ""2"": 35, ""3"": 29, ""6"": 26, ""7"": 22}",8,2,15.0
403,8242.316312499996,494.0136111111111,13.969166666666666,1702.0,356.2785551071167,-0.00873995281290263,713.3348932266235,3.584995037317276,0.10603999999999997,"{""0"": 27, ""1"": 47, ""4"": 34, ""7"": 26, ""5"": 32, ""3"": 24, ""6"": 27, ""2"": 27}",8,1,19.3
404,7984.097812500014,573.7013888888889,14.436388888888889,1653.0,352.14283485412597,-0.009182203048840164,705.056004333496,3.578767603635788,0.10505999999999999,"{""0"": 31, ""2"": 37, ""4"": 30, ""1"": 49, ""7"": 22, ""3"": 15, ""6"": 25, ""5"": 27}",8,1,20.8
405,8133.278187499983,931.1497222222222,18.494722222222222,1700.0,464.23550205230714,0.01825191853567958,929.1872840881348,3.6163832426071165,0.10408,"{""0"": 31, ""6"": 28, ""3"": 26, ""2"": 36, ""4"": 23, ""5"": 31, ""7"": 17, ""1"": 36}",8,2,15.8
406,8431.894375000024,643.1444444444444,16.36861111111111,1746.0,479.8708829879761,0.013163807103410363,960.4593002319336,3.607494580745697,0.10309999999999997,"{""0"": 32, ""2"": 28, ""6"": 18, ""1"": 44, ""7"": 30, ""5"": 34, ""4"": 22, ""3"": 21}",8,1,19.2
407,8162.172687499995,564.4713888888889,14.698333333333334,1688.0,353.6986904144287,-0.009197256760671735,708.1517560958862,3.603474831581116,0.10211999999999999,"{""0"": 25, ""6"": 32, ""1"": 48, ""2"": 32, ""5"": 20, ""7"": 18, ""4"": 31, ""3"": 27}",8,1,20.6
408,8554.515687500021,657.8525,16.496666666666666,1772.0,523.7197296142579,0.04474561067763716,1048.0799997329711,3.6090494453907014,0.10114000000000001,"{""0"": 35, ""6"": 24, ""3"": 21, ""4"": 36, ""1"": 43, ""5"": 25, ""7"": 29, ""2"": 22}",8,1,18.3
409,7922.35956250002,770.0325,17.139722222222222,1650.0,450.62765369415285,-0.011516620963811874,901.9987545013428,3.5963146090507507,0.10016000000000003,"{""0"": 34, ""4"": 35, ""6"": 16, ""2"": 28, ""3"": 23, ""1"": 37, ""7"": 29, ""5"": 24}",8,1,16.4
410,8121.288812499997,446.0163888888889,12.872777777777777,1675.0,363.51819972991944,-0.007074678922072053,727.7659355163574,3.6064732015132903,0.09918000000000005,"{""0"": 32, ""5"": 29, ""3"": 22, ""1"": 49, ""7"": 21, ""4"": 37, ""6"": 24, ""2"": 28}",8,1,20.2
411,8154.915999999986,616.2872222222222,15.316944444444445,1690.0,435.90401821136476,-0.02756811948493123,872.574507522583,3.6218650460243227,0.09820000000000001,"{""0"": 37, ""3"": 28, ""7"": 24, ""6"": 31, ""4"": 31, ""2"": 22, ""1"": 40, ""5"": 18}",8,1,17.3
412,8143.407000000016,635.9105555555556,15.041944444444445,1689.0,424.8041006088257,0.0004358975449576974,850.3092460632324,3.6099180042743684,0.09722000000000003,"{""0"": 32, ""3"": 29, ""6"": 31, ""2"": 28, ""7"": 16, ""4"": 40, ""1"": 37, ""5"": 34}",8,4,16.2
413,8016.029562499995,593.7630555555555,14.305,1660.0,443.83053340911863,-0.00651857687626034,888.3631099700928,3.579654347896576,0.09624000000000005,"{""0"": 27, ""7"": 20, ""6"": 20, ""4"": 35, ""1"": 37, ""3"": 26, ""5"": 30, ""2"": 27}",8,1,16.7
414,8332.712374999988,519.6672222222222,14.125,1722.0,412.0091432094574,-0.044957032427191734,824.7916919708252,3.587514281272888,0.09526000000000001,"{""0"": 29, ""5"": 28, ""4"": 31, ""2"": 28, ""1"": 42, ""7"": 27, ""6"": 38, ""3"": 30}",8,1,16.6
415,8386.259124999986,628.2316666666667,14.611666666666666,1736.0,423.78803577423093,0.01954266766551882,848.2141025543212,3.5909826695919036,0.09428000000000003,"{""0"": 36, ""7"": 26, ""5"": 26, ""1"": 46, ""6"": 28, ""4"": 30, ""3"": 25, ""2"": 21}",8,1,19.3
416,8345.515500000007,684.5505555555555,16.738055555555555,1731.0,418.333279132843,-0.024005653196945788,837.3875261306763,3.6064431190490724,0.09330000000000005,"{""0"": 23, ""3"": 26, ""7"": 33, ""1"": 46, ""4"": 27, ""2"": 23, ""5"": 14, ""6"": 37}",8,1,20.1
417,7888.8801875000045,805.2963888888889,17.418055555555554,1650.0,614.2673944473266,-0.019529354106634856,1229.2373985290528,3.5937952399253845,0.09232000000000001,"{""0"": 31, ""1"": 47, ""4"": 27, ""7"": 19, ""2"": 19, ""3"": 29, ""5"": 26, ""6"": 28}",8,1,20.8
418,7903.137937500008,637.6813888888889,15.223333333333333,1641.0,450.3836223602295,0.0008196288952603936,901.4174713134765,3.5683363020420074,0.09134000000000003,"{""0"": 37, ""6"": 32, ""7"": 24, ""1"": 48, ""4"": 29, ""3"": 27, ""5"": 25, ""2"": 19}",8,1,19.9
419,8071.851250000007,475.5444444444444,11.95888888888889,1667.0,423.4096632957459,0.005983722768723965,847.446021270752,3.5340113401412965,0.09036000000000005,"{""0"": 39, ""4"": 37, ""6"": 32, ""7"": 29, ""3"": 22, ""1"": 50, ""5"": 23, ""2"": 21}",8,1,19.8
420,8248.16599999999,581.9372222222222,14.77138888888889,1708.0,450.90381917953493,-0.003728123474866152,902.4459465026855,3.5290901362895966,0.08938000000000001,"{""0"": 42, ""6"": 29, ""2"": 25, ""3"": 24, ""7"": 21, ""5"": 30, ""1"": 43, ""4"": 31}",8,1,17.6
421,8190.6091249999745,615.6622222222222,14.424166666666666,1697.0,370.11617221832273,-0.011433973559178412,740.8853214263916,3.5639589428901672,0.08840000000000003,"{""0"": 41, ""7"": 23, ""5"": 18, ""1"": 58, ""3"": 23, ""6"": 27, ""2"": 23, ""4"": 31}",8,1,23.8
422,8451.181125,654.8061111111111,15.652777777777779,1751.0,432.43631048202514,-0.005932210432365537,865.5079217910767,3.5657507359981535,0.08742,"{""0"": 44, ""7"": 24, ""1"": 37, ""6"": 19, ""5"": 29, ""4"": 38, ""3"": 23, ""2"": 28}",8,0,18.2
423,8468.83468750003,749.6430555555555,17.4175,1759.0,535.3914144515991,0.010055128391832114,1071.3754055023194,3.5439989864826202,0.08644000000000002,"{""0"": 45, ""1"": 40, ""3"": 22, ""7"": 25, ""5"": 22, ""6"": 26, ""4"": 33, ""2"": 22}",8,0,19.1
424,8406.748312500016,627.3102777777777,15.30861111111111,1740.0,460.53804149627683,-0.0008182626217603684,921.6876850128174,3.568684810400009,0.08546000000000004,"{""0"": 51, ""1"": 53, ""4"": 29, ""2"": 23, ""3"": 20, ""7"": 18, ""5"": 21, ""6"": 18}",8,1,22.7
425,8303.000374999996,568.0733333333334,14.8925,1717.0,418.9539384841919,-0.011789538199082017,838.5296577453613,3.540434330701828,0.08448,"{""0"": 35, ""6"": 25, ""5"": 25, ""2"": 27, ""1"": 43, ""3"": 27, ""4"": 36, ""7"": 21}",8,1,18.0
426,8018.6183749999855,506.99055555555555,13.47888888888889,1657.0,578.6210153579711,0.010675313137471675,1157.8127380371093,3.5452014982700346,0.08350000000000002,"{""0"": 41, ""1"": 41, ""2"": 33, ""4"": 26, ""3"": 23, ""6"": 35, ""5"": 16, ""7"": 21}",8,0,17.4
427,7973.441499999973,652.8766666666667,15.974444444444444,1656.0,420.1626166343689,-0.008976397383958102,840.9254253387451,3.5278967678546906,0.08252000000000004,"{""0"": 36, ""3"": 26, ""2"": 33, ""5"": 21, ""1"": 41, ""4"": 28, ""7"": 23, ""6"": 26}",8,1,17.5
428,8173.272812499999,461.82916666666665,12.640277777777778,1686.0,591.3550601959229,-5.553239025175571e-05,1183.286735534668,3.535097998380661,0.08154,"{""0"": 44, ""3"": 27, ""1"": 54, ""2"": 26, ""4"": 32, ""7"": 21, ""5"": 13, ""6"": 27}",8,1,22.1
429,7981.925687500017,593.7358333333333,15.084444444444445,1654.0,550.0393924713135,-0.0044060940854251385,1100.6552898406983,3.5234726786613466,0.08056000000000002,"{""0"": 39, ""7"": 26, ""3"": 18, ""4"": 33, ""1"": 49, ""6"": 34, ""2"": 26, ""5"": 12}",8,1,20.7
430,8423.863937500013,604.4352777777777,14.483611111111111,1742.0,428.981586933136,-0.018125046323984862,858.5612358093261,3.52984738945961,0.07958000000000004,"{""0"": 36, ""1"": 49, ""5"": 17, ""7"": 19, ""6"": 41, ""3"": 26, ""2"": 25, ""4"": 21}",8,1,20.9
431,7983.804687500008,571.3208333333333,13.529722222222222,1652.0,391.92647485733033,-0.019354644976556302,784.4437269210815,3.5119308948516847,0.0786,"{""0"": 48, ""1"": 45, ""2"": 24, ""6"": 36, ""3"": 20, ""7"": 15, ""4"": 33, ""5"": 12}",8,0,20.6
432,7624.127437499995,609.5308333333334,14.4625,1585.0,540.4148581504821,-0.009888702468015254,1081.3933319091798,3.5031392753124235,0.07762000000000002,"{""0"": 45, ""1"": 45, ""3"": 20, ""2"": 27, ""5"": 19, ""6"": 35, ""4"": 26, ""7"": 22}",8,0,18.8
433,8318.061374999992,717.0272222222222,16.308888888888887,1726.0,367.6910601615906,-0.020233923639170825,735.9627630233765,3.524161571264267,0.07663999999999999,"{""0"": 39, ""5"": 16, ""4"": 29, ""3"": 18, ""2"": 19, ""6"": 32, ""1"": 42, ""7"": 30}",8,1,18.7
434,7974.683500000015,498.2261111111111,13.470833333333333,1648.0,464.90342540740966,-0.02663588128052652,930.3939277648926,3.5277053892612455,0.07566,"{""0"": 39, ""6"": 31, ""1"": 41, ""3"": 22, ""7"": 21, ""2"": 36, ""5"": 18, ""4"": 28}",8,1,17.4
435,8443.354187499994,700.9313888888889,17.102222222222224,1751.0,543.9373724937439,0.032741822442039846,1088.3392078399659,3.5481574714183806,0.07468000000000002,"{""0"": 30, ""3"": 27, ""1"": 38, ""4"": 28, ""6"": 39, ""7"": 28, ""2"": 27, ""5"": 9}",8,6,17.3
436,8133.164875000009,584.6977777777778,15.3375,1684.0,458.4920135498047,0.006465464015491307,917.4955513000489,3.557977706193924,0.07369999999999999,"{""0"": 32, ""1"": 39, ""6"": 38, ""3"": 18, ""7"": 35, ""5"": 17, ""2"": 32, ""4"": 23}",8,1,16.7
437,8056.309312500007,501.80583333333334,13.593055555555555,1666.0,452.24506702423093,-0.018810217501595616,905.0374668121337,3.5046160519123077,0.07272,"{""0"": 42, ""6"": 31, ""1"": 39, ""5"": 20, ""7"": 32, ""4"": 28, ""2"": 33, ""3"": 29}",8,0,16.5
438,8401.54675,704.6088888888889,16.74888888888889,1743.0,410.38446254730223,-0.0006583791924640537,821.2715145111084,3.4936359167099,0.07174000000000003,"{""0"": 29, ""7"": 22, ""4"": 29, ""2"": 31, ""6"": 32, ""1"": 46, ""3"": 21, ""5"": 21}",8,1,19.9
439,8129.091500000012,379.62666666666667,11.832777777777778,1673.0,648.1670899391174,0.004703154182061553,1296.8228355407714,3.5194852113723756,0.07075999999999999,"{""0"": 38, ""5"": 22, ""3"": 16, ""1"": 49, ""6"": 37, ""4"": 23, ""2"": 34, ""7"": 19}",8,1,20.6
440,8126.048437499987,594.7069444444444,13.863333333333333,1686.0,607.1226303100586,-0.009023820282891393,1214.7549243927,3.5226313710212707,0.06978000000000001,"{""0"": 40, ""2"": 33, ""5"": 19, ""7"": 17, ""1"": 48, ""6"": 32, ""4"": 22, ""3"": 27}",8,1,20.2
441,8529.417624999984,648.58,16.425833333333333,1767.0,273.211173248291,-0.030351511389017104,546.964282798767,3.4973044455051423,0.06880000000000003,"{""0"": 37, ""3"": 41, ""6"": 27, ""1"": 39, ""4"": 26, ""7"": 19, ""2"": 33, ""5"": 19}",8,3,17.0
442,8050.0388125000245,548.6441666666667,14.223888888888888,1666.0,468.12780542373656,-0.0018546124454587698,936.7382963180542,3.5312805652618406,0.06781999999999999,"{""0"": 36, ""3"": 29, ""4"": 29, ""1"": 42, ""6"": 28, ""2"": 30, ""5"": 34, ""7"": 16}",8,1,17.2
443,8380.80775000001,695.7794444444445,15.84361111111111,1738.0,378.1127670288086,-0.03456442137248814,756.7637575149536,3.5091144263744356,0.06684000000000001,"{""0"": 40, ""2"": 28, ""6"": 34, ""5"": 12, ""3"": 29, ""1"": 47, ""7"": 16, ""4"": 25}",8,1,20.3
444,8224.432437500009,535.7947222222223,14.097777777777777,1700.0,533.3865955352783,-0.0007727453950792551,1067.2362087249755,3.5034259855747223,0.06586000000000003,"{""0"": 33, ""2"": 30, ""4"": 31, ""1"": 47, ""6"": 27, ""7"": 17, ""3"": 32, ""5"": 22}",8,1,19.7
445,8068.92649999998,563.4433333333334,14.29111111111111,1671.0,488.0450923919678,0.011831683432683348,976.5243278503418,3.5281576812267303,0.06488,"{""0"": 33, ""2"": 26, ""1"": 51, ""3"": 30, ""4"": 30, ""6"": 33, ""5"": 12, ""7"": 25}",8,1,21.2
446,8202.517187500003,466.3152777777778,13.060833333333333,1692.0,524.9759462356567,-0.0006371979136019946,1050.402099609375,3.512789082527161,0.06390000000000001,"{""0"": 34, ""1"": 53, ""2"": 26, ""5"": 13, ""3"": 29, ""7"": 19, ""6"": 41, ""4"": 29}",8,1,21.7
447,8262.9545625,744.2880555555555,15.594166666666666,1722.0,479.52920083999635,-0.0024918682407587766,959.505862236023,3.5161607921123506,0.06291999999999998,"{""0"": 49, ""6"": 29, ""7"": 17, ""5"": 18, ""3"": 25, ""1"": 51, ""2"": 29, ""4"": 21}",8,1,21.3
448,8193.3385625,538.4091666666667,14.100277777777778,1694.0,433.47317867279054,-0.026577485958114266,867.4345783233642,3.511958146095276,0.061939999999999995,"{""0"": 49, ""3"": 26, ""2"": 30, ""1"": 44, ""4"": 22, ""6"": 38, ""7"": 22, ""5"": 13}",8,0,20.1
449,8205.0866875,594.9230555555556,14.449722222222222,1700.0,611.4952571868896,0.0021574130281805993,1223.4131629943847,3.5020071804523467,0.060960000000000014,"{""0"": 37, ""1"": 48, ""6"": 33, ""2"": 37, ""4"": 30, ""7"": 26, ""5"": 10, ""3"": 24}",8,1,19.6
450,8033.111937499995,696.6691666666667,14.608333333333333,1669.0,355.66173973083494,-0.012563911266624928,711.7690483093262,3.5048694550991057,0.05997999999999998,"{""0"": 44, ""4"": 24, ""3"": 19, ""1"": 53, ""7"": 28, ""5"": 15, ""2"": 34, ""6"": 26}",8,1,21.8
451,8270.796125000008,508.945,14.465555555555556,1708.0,344.46859712600707,-0.024494687700644134,689.39681930542,3.480008339881897,0.059,"{""0"": 32, ""2"": 38, ""1"": 43, ""7"": 29, ""4"": 26, ""3"": 18, ""6"": 34, ""5"": 22}",8,1,17.8
452,7967.043312500006,555.1325,13.986944444444445,1649.0,437.82957248687745,-0.023034831625409424,876.1134201049805,3.5178229570388795,0.058020000000000016,"{""0"": 38, ""6"": 37, ""3"": 15, ""4"": 22, ""5"": 18, ""7"": 38, ""2"": 22, ""1"": 48}",8,1,20.2
453,7969.696250000007,560.4861111111111,13.844722222222222,1649.0,453.8459135055542,-0.004852175340056419,908.1055908203125,3.5418907761573792,0.05703999999999998,"{""0"": 49, ""1"": 51, ""6"": 26, ""4"": 25, ""2"": 24, ""5"": 17, ""7"": 20, ""3"": 20}",8,1,22.0
454,8175.334187500014,393.25638888888886,12.011944444444444,1685.0,441.56659774780275,-0.004401321499608457,883.5373453140259,3.5261382877826692,0.05606,"{""0"": 46, ""3"": 22, ""1"": 53, ""6"": 35, ""2"": 34, ""7"": 27, ""4"": 24, ""5"": 21}",8,1,20.2
455,8066.944187500013,515.5258333333334,12.902777777777779,1669.0,451.3655885219574,-0.020808833139017224,903.161060142517,3.5245815575122834,0.05508000000000002,"{""0"": 47, ""2"": 24, ""5"": 15, ""4"": 31, ""1"": 53, ""6"": 28, ""7"": 24, ""3"": 18}",8,1,22.1
456,8021.09887500002,841.5688888888889,16.865833333333335,1674.0,390.53210067749023,-0.0026433707214891912,781.4502038955688,3.5186514973640444,0.05409999999999998,"{""0"": 32, ""5"": 19, ""3"": 26, ""6"": 26, ""2"": 27, ""1"": 58, ""4"": 33, ""7"": 21}",8,1,24.0
457,8747.640000000012,585.3472222222222,15.1475,1808.0,368.4436341285706,0.01846001415979117,737.2290117263794,3.5642863392829893,0.05312,"{""0"": 47, ""5"": 28, ""7"": 19, ""4"": 24, ""1"": 62, ""3"": 21, ""6"": 26, ""2"": 24}",8,1,24.7
458,8153.394875000016,562.92,14.424166666666666,1688.0,523.3396085739136,-0.002663456089794636,1047.0536739349366,3.5397028803825377,0.052139999999999964,"{""0"": 37, ""3"": 17, ""1"": 46, ""2"": 28, ""5"": 27, ""4"": 46, ""7"": 15, ""6"": 31}",8,1,18.6
459,8192.202875000012,1033.1122222222223,20.629166666666666,1718.0,437.85053577423093,-0.02245786730200052,876.1059858322144,3.5184209883213042,0.05115999999999998,"{""0"": 32, ""5"": 27, ""2"": 41, ""4"": 41, ""1"": 41, ""7"": 16, ""3"": 15, ""6"": 20}",8,2,17.6
460,8031.581500000013,587.7294444444444,14.751944444444444,1665.0,505.4600058555603,0.009703080635517836,1011.2537618637085,3.518829643726349,0.05018,"{""0"": 40, ""2"": 26, ""6"": 25, ""4"": 35, ""5"": 27, ""7"": 25, ""1"": 46, ""3"": 17}",8,1,19.1
461,7905.951249999978,667.8166666666667,14.734444444444444,1641.0,413.33781032562257,-0.005993621284142136,827.0328020095825,3.5080921590328216,0.049199999999999966,"{""0"": 24, ""1"": 44, ""6"": 28, ""7"": 21, ""4"": 34, ""5"": 22, ""2"": 32, ""3"": 22}",8,1,19.4
462,8316.601562500004,500.8375,13.37111111111111,1717.0,303.35222215652465,-0.04994808891788125,607.1448417663574,3.5307744562625887,0.048219999999999985,"{""0"": 27, ""5"": 25, ""2"": 37, ""4"": 37, ""1"": 55, ""6"": 27, ""3"": 19, ""7"": 19}",8,1,22.4
463,8411.36462499998,547.1211111111111,13.748055555555556,1738.0,393.5072277069092,-0.01962509360164404,787.3863636016846,3.5209822058677673,0.047240000000000004,"{""0"": 29, ""2"": 41, ""5"": 22, ""4"": 34, ""1"": 51, ""6"": 30, ""3"": 16, ""7"": 24}",8,1,20.6
464,8566.25675,731.9588888888889,17.801111111111112,1778.0,456.55568675994874,0.0017949539702385663,913.4338111877441,3.5238761842250823,0.04625999999999997,"{""0"": 23, ""4"": 35, ""1"": 46, ""3"": 21, ""7"": 18, ""2"": 40, ""5"": 30, ""6"": 23}",8,1,19.5
465,8135.734750000012,518.3955555555556,14.25611111111111,1680.0,435.94959297180174,-0.009382955543696881,872.2339105606079,3.4889484286308288,0.04527999999999999,"{""0"": 21, ""5"": 29, ""4"": 43, ""2"": 35, ""7"": 14, ""6"": 23, ""1"": 43, ""3"": 20}",8,4,18.9
466,8399.131624999998,421.83722222222224,12.84388888888889,1729.0,460.6421815872192,-0.02822024910710752,921.6491878509521,3.4805167257785796,0.044300000000000006,"{""0"": 26, ""6"": 34, ""3"": 19, ""7"": 10, ""4"": 42, ""5"": 35, ""2"": 35, ""1"": 39}",8,4,17.5
467,8062.257312499988,589.8286111111111,14.255555555555556,1670.0,447.08792476654054,0.000518287718296051,894.4745761871338,3.4598602175712587,0.04331999999999997,"{""0"": 28, ""2"": 38, ""1"": 40, ""7"": 16, ""6"": 40, ""3"": 21, ""5"": 24, ""4"": 31}",8,1,16.8
468,8515.766687500007,442.87305555555554,13.216388888888888,1756.0,536.9467481613159,-0.006928171310573816,1074.2002841949463,3.4593197643756866,0.04233999999999999,"{""0"": 29, ""6"": 26, ""5"": 22, ""1"": 50, ""7"": 24, ""4"": 41, ""3"": 29, ""2"": 29}",8,1,20.0
469,8231.839312500011,722.9363888888889,16.711111111111112,1710.0,537.0982206344604,0.01277630366384983,1074.456628036499,3.4542717158794405,0.04136000000000001,"{""0"": 29, ""2"": 37, ""6"": 38, ""1"": 37, ""7"": 21, ""4"": 30, ""5"": 14, ""3"": 18}",8,6,17.0
470,8312.746249999987,549.0138888888889,15.008611111111112,1719.0,486.8894700050354,-0.00800064681097865,974.0750743865967,3.4686148166656494,0.04038000000000003,"{""0"": 29, ""6"": 37, ""4"": 34, ""3"": 23, ""7"": 22, ""2"": 41, ""1"": 45, ""5"": 10}",8,1,18.7
471,8047.797687500007,510.12416666666667,13.535833333333333,1663.0,428.7499274253845,0.0053503553615882994,857.7657374382019,3.51002459526062,0.039400000000000046,"{""0"": 28, ""2"": 42, ""6"": 33, ""7"": 20, ""1"": 53, ""4"": 34, ""3"": 17, ""5"": 12}",8,1,22.2
472,8094.225625000002,689.0861111111111,16.232777777777777,1683.0,620.5180100440979,0.0001706806244328618,1241.3028442382813,3.4770217061042787,0.03842000000000001,"{""0"": 24, ""3"": 20, ""4"": 38, ""6"": 35, ""1"": 41, ""2"": 39, ""5"": 14, ""7"": 18}",8,1,17.9
473,8136.348500000009,603.665,15.464722222222223,1687.0,491.25631284713745,-0.027394228242337705,982.827656173706,3.4755177199840546,0.03744000000000003,"{""0"": 30, ""2"": 35, ""5"": 17, ""3"": 20, ""4"": 34, ""6"": 29, ""1"": 46, ""7"": 28}",8,1,19.2
474,8426.841375000016,761.0938888888888,17.28611111111111,1751.0,469.6616321563721,-0.003116856887936592,939.579150390625,3.4237417817115783,0.03646000000000005,"{""0"": 38, ""1"": 46, ""3"": 22, ""2"": 41, ""4"": 25, ""6"": 26, ""7"": 10, ""5"": 20}",8,1,20.2
475,8637.157437500018,703.8669444444445,16.50722222222222,1791.0,385.0367357254028,-0.005530956760048866,770.3268440246582,3.4146461844444276,0.03548000000000001,"{""0"": 39, ""2"": 29, ""5"": 15, ""1"": 45, ""3"": 24, ""7"": 21, ""6"": 29, ""4"": 25}",8,1,19.8
476,8442.579562499997,659.0380555555555,15.874722222222223,1749.0,373.4428295135498,-0.003543982980772853,747.1308320999145,3.450515878200531,0.03450000000000003,"{""0"": 37, ""1"": 47, ""3"": 29, ""2"": 29, ""7"": 13, ""5"": 21, ""4"": 31, ""6"": 21}",8,1,20.6
